,ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
13,000027.SZ,20190430,20190331,0.0928,0.0928,1.0002,1.0002,0.995,0.7431,2.2866,108623903.26,259366716.78,1115658594.51,0.9288,0.8767,0.4833,0.6693,0.1871,0.1138,0.0454,356446929.14,974584222.86,,-2662277917.1986,-2854888144.6086,18259414369.66,3127529928.93,38032069613.08,35102398241.57,18815799503.81,-1641542027.25,239098295.82,68115676622.83,12011530076.04,0.0928,5.9452,0.4467,3.0298,0.0255,0.2458,-0.6715,-0.7201,10.24,28.1369,71.8631,18.3177,10.24,1.3699,4.5457,12.4021,-0.0054,91.0104,11.2288,24.579,1.4533,1.52,1.0243,1.1165,0.4652,1.1468,5.8132,4.466,66.388,2.9751,3.4472,23.9414,76.0586,21.0226,55.8345,39.0059,38.8255,61.1745,0.0768,1.9751,0.4471,0.6986,0.3167,0.4947,0.536,0.0298,173.8941,1.8608,0.4216,43254350711.65,12.5203,1.3699,91.0104,1.4533,1.0243,0.4652,44.6645,506.5359,506.5359,283.4335,362.2281,382.5411,505.51,387.73,283.4062,380.5848,11.8381,5.2057,10.3634,8.7771,8.7771,8.7771,45.4472,25.9944
14,000027.SZ,20190404,20181231,0.17,0.17,4.6733,4.6733,0.995,0.7431,2.1568,30382591.42,660294226.38,4933505746.25,0.9304,0.873,0.5085,3.5463,0.962,0.5695,0.2283,1000627088.61,3019397794.36,5566902622.67,-6448266923.3807,1111335186.1193,11837438124.46,2341675995.1,43411135258.56,40268261288.11,16900511773.97,-1566535465.97,5970718992.71,70894781129.32,11496712795.33,0.1742,5.3159,1.0541,2.8999,0.2142,0.7616,-1.6265,0.2803,3.8666,26.6282,73.3718,15.9593,3.8666,1.1365,5.0549,9.7679,0.6433,94.5992,6.469,16.2969,3.0416,3.22,2.9078,3.7207,0.8828,2.6346,3.0416,3.7207,67.6944,3.0954,3.5738,24.6269,75.3731,19.8657,61.2332,33.9577,39.0996,60.9004,0.1856,2.0954,0.418,0.5546,0.2935,0.3893,0.4197,0.0726,137.1184,0.8828,0.8511,42960275814.03,6.5602,1.135,94.4461,0.3845,0.3156,0.051,-4.29,-10.5263,-10.5263,47.8401,-7.2502,-7.0347,-7.8284,-12.23,32.4253,-18.2928,-1.2465,10.1552,12.8071,19.179,19.179,20.6002,84.9441,12.8071
15,000027.SZ,20181031,20180930,0.1523,0.1523,3.1219,3.1219,1.0086,0.7431,2.1351,14833412.03,589029542.52,2739131149.99,0.8644,0.79,0.4964,2.574,0.6798,0.3888,0.1563,659022422.83,2205032169.14,,-5330498014.2286,-2006187255.0786,18010665152.89,2035481617.61,36631684226.12,32595930331.49,13967619529.45,-2956456624.11,-3201869193.07,61086602484.29,11410841477.42,0.1523,5.319,1.1207,2.8783,0.1362,0.5562,-1.3446,-0.506,5.446,22.1314,77.8686,15.993,5.446,1.1373,4.2005,10.6552,-0.0325,94.6753,7.2105,17.8161,2.8465,2.79,2.7766,2.7848,0.8512,2.5886,3.7953,3.7131,69.8581,3.3176,3.7325,23.2268,76.7732,17.2158,59.9668,34.5199,38.4648,61.5352,0.2038,2.3176,0.3721,0.5756,0.2464,0.3813,0.4285,0.0784,147.1678,1.1349,0.7626,41007604574.06,7.4054,1.189,97.0131,0.3177,0.3306,0.1176,80.3653,-24.8643,-24.8643,140.2873,-23.3036,-23.0015,-24.8641,-21.84,140.2757,-20.7893,-1.1889,5.0521,-1.1904,18.4851,18.4851,2.9088,-73.7514,-5.1442
16,000027.SZ,20180823,20180630,0.1355,0.1355,2.0131,2.0131,1.0086,0.7431,2.1182,17528709.99,519508115.7,1797751831.38,0.838,0.7513,0.5471,1.565,0.4525,0.2604,0.1023,527723312.53,1583321121.34,2767794673.08,-1352701258.29,1074732041.72,10385481993.58,2067269249.99,42039859978.35,37725722055.86,14021593542.02,-3423993351.58,3006256297.02,66347365926.87,11343694399.78,0.1355,5.2911,0.2296,2.8613,-0.2842,0.3994,-0.3412,0.2711,7.2678,22.5257,77.4743,15.1322,7.2678,1.1088,3.7788,10.2445,-0.0433,93.3877,9.108,19.8389,2.5381,2.49,2.4553,2.0295,0.7435,1.8802,5.0762,4.059,69.153,3.2418,3.6871,22.4694,77.5306,17.7939,63.3633,31.6163,38.7757,61.2243,0.0431,2.2418,0.3849,0.499,0.2573,0.3335,0.3717,0.0167,161.9766,1.487,0.6884,40201051065.29,9.3761,1.0814,89.6187,2.2645,2.2172,0.6633,10.3405,33.235,33.235,-3.8123,22.7736,21.1329,33.1569,34.64,-3.8019,37.1479,-1.7072,2.0318,-1.7078,29.2613,29.2613,20.0643,554.6427,-2.91
17,000027.SZ,20180428,20180331,0.0153,0.0153,0.9195,0.9195,1.0086,0.7431,2.0886,7595196.74,53178464.87,694885807.41,0.7234,0.6529,0.4409,0.747,0.2074,0.1181,0.047,77620830.21,511823075.28,,-1410390040.1102,173871879.4098,17590156079.27,2169353607.63,33803144855.26,29679841982.67,14274403426.77,-6725678566.98,-4123882806.96,58281110272.55,11226374367.51,0.0153,5.3191,0.1165,2.8317,-0.1857,0.1291,-0.3558,0.0439,1.6417,19.0632,80.9368,16.1395,1.6417,1.1414,3.7794,11.2188,-0.015,97.8706,2.6425,14.0412,0.2865,0.28,0.2507,0.6593,0.0771,0.4861,1.146,2.6372,68.6343,3.1882,3.6596,22.539,77.461,18.291,58.0002,36.1825,45.3959,54.6041,0.019,2.1882,0.3937,0.6238,0.2665,0.4223,0.4809,0.0086,167.9177,0.3084,0.0783,39297780451.5,2.8224,1.1414,97.8706,0.2865,0.2507,0.0771,12.6719,-45.9364,-45.9364,-23.8064,-29.9924,-40.7489,-45.8661,-49.34,-23.8078,-44.2835,-1.1871,1.0484,-1.1879,42.2192,42.2192,42.2192,-31.4883,-2.8405
18,000027.SZ,20180413,20171231,0.19,0.19,3.9213,3.9213,1.0086,0.7431,2.0733,-2928735.9,752266973.38,4271664716.15,0.7188,0.6617,0.4014,3.774,1.014,0.612,0.2252,1090169449.34,2694820350.71,4581265886.15,-3618578110.1577,10014000028.7323,10472409744.7,2555960784.9,39479962658.93,35913019313.56,14609725788.18,-6871255041.1,3526249001.73,64202559618.21,11165600705.9,0.189,5.383,0.713,2.8164,0.3988,0.6797,-0.9127,2.5259,5.4359,27.4778,72.5222,15.804,5.4359,0.9221,5.0855,9.7964,0.2203,92.9874,8.3123,17.3347,3.4894,3.39,3.5031,3.9029,1.2239,3.0308,3.4894,3.9029,67.9887,3.1239,3.2153,22.7443,77.2557,18.9169,61.4928,33.2402,46.539,53.461,0.1157,2.1239,0.4064,0.5406,0.2782,0.3701,0.4068,0.0538,141.9468,1.2239,1.0853,38688769751.82,8.41,0.8549,96.3618,-0.2495,-0.0064,-0.0502,19.1715,-44.1176,-44.1176,2.6786,-30.8444,-35.9699,-44.3727,-43.13,2.6896,-43.6768,-1.2366,26.8948,-1.2356,37.3538,37.3538,89.3837,-74.8508,-1.2356
19,000027.SZ,20171031,20170930,0.2027,0.2027,2.6348,2.6348,1.0898,0.732,2.1053,50042106.89,753651789.93,2653191372.55,0.7217,0.6315,0.4705,2.5852,0.7507,0.4809,0.1591,904615353.64,2257954095.67,,-1509444297.1142,6000918997.7758,15015035622.91,2554818354.8,27420463771.6,22870041917.32,16029065019.74,-5681425042.26,-4834651730.86,52869469882.57,11248379830.07,0.2027,5.6074,0.4664,2.8373,0.062,0.5695,-0.3807,1.5137,8.4452,25.3997,74.6003,15.7922,8.4452,0.9549,4.6168,10.2205,0.0121,91.3399,11.0248,21.616,3.6666,3.68,3.4383,3.4393,1.3437,3.2302,4.8888,4.5857,63.871,2.7679,2.9951,20.9128,79.0872,22.7558,51.8645,42.0481,45.3703,54.6297,0.0906,1.7679,0.4941,0.8107,0.3563,0.5846,0.7009,0.0411,162.6492,1.7916,1.2242,34497671826.64,11.3955,0.9008,87.7889,1.8267,1.6781,0.6489,21.137,-39.9407,-39.9407,-8.9774,-36.7346,-38.4633,-39.9303,-43.28,-8.9792,-42.136,2.8805,15.7358,2.8811,21.1086,21.1086,18.8108,22.9505,3.812
20,000027.SZ,20170826,20170630,0.1017,0.1017,1.5574,1.5574,1.0898,0.732,1.9977,17456340.69,385854814.56,1498545964.98,0.6983,0.6142,0.495,1.5123,0.4484,0.2827,0.0958,383015954.34,1256322413.83,2134648496.07,728522189.3519,6393450212.4519,7971119234.3,2939569195.63,32321028838.02,27504935383.37,15323253901.36,-6237886563.62,1653929488.52,57105174149.09,10821747088.5,0.1017,5.4497,0.2387,2.7297,0.0144,0.3169,0.1838,1.6127,7.0119,24.271,75.729,17.1667,7.0119,0.9923,4.4164,11.7579,-0.0196,93.7965,9.5977,20.3479,1.8666,1.85,1.7858,1.9496,0.6718,1.6328,3.7332,3.8992,63.5612,2.7443,2.9824,21.232,78.768,22.5289,56.5991,37.8342,47.833,52.167,0.0458,1.7443,0.4998,0.6685,0.3544,0.4741,0.5571,0.0219,181.7593,1.3436,0.6259,32856518825.59,10.0053,0.9784,91.336,1.344,1.2971,0.4838,9.4146,-52.6977,-52.6977,-9.343,-45.0984,-46.7515,-52.6725,-54.24,-9.365,-54.1408,-0.0128,11.7539,-0.0128,22.751,22.751,19.9475,229.7362,3.2017
21,000027.SZ,20170826,20170630,0.1017,0.1017,1.5574,1.5574,1.0898,0.732,1.9977,17456340.69,385854814.56,1498545964.98,0.6983,0.6142,0.495,1.5123,0.4484,0.2827,0.0958,383015954.34,1256322413.83,2134648496.07,728522189.3519,6393450212.4519,7971119234.3,2939569195.63,32321028838.02,27504935383.37,15323253901.36,-6237886563.62,1653929488.52,57105174149.09,10821747088.5,0.1017,5.4497,0.2387,2.7297,0.0144,0.3169,0.1838,1.6127,7.0119,24.271,75.729,17.1667,7.0119,0.9923,4.4164,11.7579,-0.0196,93.7965,9.5977,20.3479,1.8666,1.85,1.7858,1.9496,0.6718,1.6328,3.7332,3.8992,63.5612,2.7443,2.9824,21.232,78.768,22.5289,56.5991,37.8342,47.833,52.167,0.0458,1.7443,0.4998,0.6685,0.3544,0.4741,0.5571,0.0219,181.7593,1.3436,0.6259,32856518825.59,10.0053,0.9784,91.336,1.344,1.2971,0.4838,9.4146,-52.6977,-52.6977,-9.343,-45.0984,-46.7515,-52.6725,-54.24,-9.365,-54.1408,-0.0128,11.7539,-0.0128,22.751,22.751,19.9475,229.7362,3.2017
22,000027.SZ,20170428,20170331,0.0283,0.0283,0.6465,0.6465,1.0898,0.732,2.0839,7291119.71,104974292.45,559649637.74,0.8395,0.7564,0.5818,0.6769,0.1723,0.1201,0.0403,70144669.8,488051738.58,,478669118.0822,4985830098.2822,13625951558.45,2903549469.01,24933197102.77,17974734853.44,15417165923.59,-3183601922.23,-3937153821.2,49874664941.03,11163577946.98,0.0283,5.4746,0.1529,2.8159,0.6868,0.1231,0.1207,1.2576,4.2047,21.8352,78.1648,18.0335,4.2047,1.012,4.7542,12.2672,-0.0018,97.2632,5.3801,19.0418,0.5184,0.52,0.4847,0.767,0.1694,0.6021,2.0736,3.068,62.4399,2.6624,2.9384,25.0696,74.9304,23.2172,49.9917,43.5172,47.8282,52.1718,0.0306,1.6624,0.5235,0.8705,0.3718,0.6183,0.8577,0.0146,204.1166,0.6776,0.1764,31440889276.94,6.7745,1.012,97.2632,0.5184,0.4847,0.1694,23.6532,-45.0485,-45.0485,24.0065,-44.2234,-33.9215,-45.0002,-47.96,24.0285,-45.7859,0.444,9.1058,0.4443,26.9308,26.9308,26.9308,176.0328,1.4493
23,000027.SZ,20170408,20161231,0.34,0.34,2.8549,2.8549,1.0898,0.732,2.0556,24293618.76,1322776657.73,3274537231.85,0.7335,0.6484,0.4935,3.5604,0.7797,0.585,0.1903,1536873272.7,2955544196.81,4540446252.08,-1256376421.2834,-1059125530.6634,7480993807.44,2641972068.29,25911561750.85,21158261809.03,15320642139.43,-4757672004.41,862761536.12,50739220309.04,11051312534.82,0.3398,5.4504,0.6944,2.7876,-0.9761,0.7455,-0.3169,-0.2672,12.4282,28.9318,71.0682,13.6614,12.4282,0.9574,5.4501,7.2539,0.4731,86.4211,16.5245,26.1134,6.2192,6.02,6.1071,4.9702,2.3655,4.0557,6.2192,4.9702,59.2068,2.4514,2.7454,21.5192,78.4808,25.1727,51.0681,42.5865,49.5489,50.4511,0.1542,1.4514,0.5996,0.8339,0.4252,0.5913,0.7241,0.0764,164.8347,2.3655,2.2653,29450336399.73,18.0407,1.2869,97.5122,0.0425,-0.028,-0.0517,26.7848,-24.4444,-24.4444,-28.22,-17.8169,-21.869,-24.7608,-23.51,-28.2256,-24.4011,-0.4766,4.813,-0.4758,1.6903,1.6903,9.7638,-93.2579,-0.4758
24,000027.SZ,20161028,20160930,0.3375,0.3375,2.1756,2.1756,1.0897,0.711,2.0742,9138646.09,1328796082.17,2753674001.76,0.9693,0.8674,0.5631,2.6627,0.5381,0.4572,0.1455,1469875723.41,2596356344.42,,-2811884483.5924,-1872538279.6224,10505872849.83,2727387910.4,22669390726.9,17424269553.49,15506287671.9,-511387048.24,371772109.0,47220857256.49,11042176986.59,0.3375,5.4015,0.5124,2.7853,-0.5084,0.6549,-0.7093,-0.4723,16.6721,31.9262,68.0738,13.8758,16.6721,0.8545,5.3461,7.6752,0.0063,82.9582,21.1048,30.1023,6.2048,6.11,6.1624,4.3812,2.4265,3.9843,8.2731,5.8416,59.3883,2.4623,2.7483,26.6694,73.3306,25.6497,48.0072,45.3492,46.3313,53.6687,0.1221,1.4623,0.5965,0.9446,0.4319,0.684,0.8899,0.0566,170.8971,3.2353,2.2577,27545400997.96,22.4271,0.835,82.8974,2.2941,2.2936,0.8754,27.4674,-15.7724,-15.7724,-29.1972,-11.3082,-16.4204,-15.786,-14.39,-29.1904,-18.0523,-1.3695,4.1102,-1.3683,-0.5926,-0.5926,12.7794,-10.9569,2.7654
25,000027.SZ,20160826,20160630,0.215,0.215,1.2687,1.2687,1.0897,0.711,1.9517,9034646.84,843135978.23,1628913926.47,0.8912,0.8116,0.5355,1.5395,0.3244,0.266,0.0866,854996690.06,1595816042.69,2403764021.08,-1128776635.9936,-854080165.9936,7136479757.67,2568720444.37,24332074415.01,19476028262.06,15074122121.49,-1839798125.98,3083407369.31,48344364843.62,10556412883.4,0.215,5.2806,0.2633,2.6627,-0.6247,0.4025,-0.2847,-0.2154,18.2771,32.3848,67.6152,14.2829,18.2771,0.8684,4.9645,8.45,0.0557,83.0016,21.4589,31.7268,3.9965,3.85,3.9541,2.7486,1.5834,2.5805,7.993,5.4972,58.6348,2.4175,2.7228,25.9708,74.0292,25.9677,50.3307,43.3039,49.6977,50.3023,0.0617,1.4175,0.6151,0.8604,0.4429,0.6195,0.774,0.0307,187.7259,3.1668,1.4678,26189080199.76,23.0647,0.7496,76.6758,3.062,3.0307,1.2118,18.4413,-16.9564,-16.9564,-42.3851,-15.0186,-21.7858,-16.9658,-16.15,-42.3728,-12.2911,-3.5771,-0.0308,-3.5757,-8.3592,-8.3592,-0.6396,236.5849,-5.3298
26,000027.SZ,20160430,20160331,0.0515,0.0515,0.5093,0.5093,1.0897,0.711,2.002,2417306.37,201702384.35,523739536.4,0.8925,0.8128,0.5035,0.6886,0.1296,0.107,0.0348,152795347.86,476892636.14,,-619432782.5677,-724171689.8577,10861663205.47,2822846463.19,19646243096.06,14401177759.85,15477976073.54,-1835199675.89,-877703718.31,44209437728.95,10755807351.18,0.0515,5.3964,0.1233,2.713,-0.3435,0.1203,-0.1562,-0.1827,10.7371,25.9372,74.0628,17.4265,10.7371,1.0457,5.7768,10.604,-0.0959,92.4331,12.2435,23.6172,0.9471,0.94,0.9359,0.8225,0.3739,0.8383,3.7884,3.29,57.5721,2.3569,2.6902,26.305,73.695,26.7351,44.439,48.3924,51.1966,48.8034,0.0286,1.3569,0.6419,1.089,0.4644,0.7878,1.0748,0.0147,211.5625,1.4956,0.352,25461420962.35,13.0133,1.0457,92.4331,0.9471,0.9359,0.3739,24.2067,-43.9608,-43.9608,-68.602,-46.1943,-49.7634,-43.9463,-44.34,-52.9025,-52.4996,-1.4626,-0.2988,-1.4618,-17.8725,-17.8725,-17.8725,10.6992,18.0068
27,000027.SZ,20160415,20151231,0.45,0.45,2.8074,2.8074,1.0897,0.711,1.9505,61035239.7,1729349356.47,3333219950.75,0.8822,0.8087,0.5186,4.1962,0.7853,0.6768,0.2307,1722698215.76,3265469772.33,4789040100.17,-3517011105.7279,6821710212.1921,6431698123.54,1969811728.64,24798044681.93,18488360858.85,15858242307.05,-2126803004.64,3192371381.07,49665917551.16,10551687660.46,0.4516,5.4765,0.9674,2.6615,0.9527,0.8237,-0.8871,1.7207,18.4878,29.9481,70.0519,12.9486,18.4878,0.8385,5.758,6.3521,0.2218,84.522,20.4468,29.3394,9.083,9.19,8.7734,6.7672,4.2643,6.2286,9.083,6.7672,57.1741,2.335,2.4481,27.4401,72.5599,27.31,49.9297,43.7148,54.4,45.6,0.2124,1.335,0.654,0.8755,0.4777,0.6395,0.8577,0.1155,145.3837,4.2643,3.7103,24518608554.4,23.4806,1.1351,96.2099,0.9478,0.8333,0.3962,39.3897,-11.7647,,-19.8509,1.0492,-10.4195,-11.9795,-11.48,20.2263,-28.1965,-18.2758,51.0545,22.5853,-11.0032,-11.0032,-17.9993,-71.4514,22.5853
28,000027.SZ,20151030,20150930,0.4007,0.0,2.1886,2.1886,1.0883,0.6804,1.9303,36665778.63,1552066972.0,2756939296.22,0.8309,0.7487,0.4507,3.1547,0.6669,0.5858,0.2047,1629710467.84,2860780992.52,,515301411.3793,2640669279.8493,13452741663.07,1456467957.3,7750171418.9,3627622503.9,17264500070.61,-2768341334.31,-3968430148.61,31405241099.55,10350035724.26,0.4007,5.2562,0.7237,2.6107,0.2022,0.7216,0.13,0.6661,21.3323,31.7747,68.2253,11.6969,21.3323,0.7546,4.645,6.2973,0.0018,81.217,23.6546,32.9715,8.2426,8.53,8.0524,6.7506,4.3676,7.1165,10.9901,9.0008,48.9251,1.9579,2.1986,29.3793,70.6207,37.2767,24.678,66.3521,72.2668,27.7332,0.1752,0.9579,0.9196,2.6887,0.7619,2.2276,4.7592,0.1266,144.8725,5.8235,3.749,19010742967.86,26.6742,0.8389,79.7269,2.619,2.545,1.3591,33.168,3.0872,,-30.9183,11.5174,4.1723,3.0948,1.83,3.6202,-14.967,-21.5633,20.4807,17.6544,-8.803,-8.803,-4.8481,-3.4959,21.241
29,000027.SZ,20150821,20150630,0.2589,0.2589,1.3845,1.3845,1.0883,0.6804,1.7884,20781412.04,1005507551.99,1651568231.71,0.873,0.7991,0.4986,2.0597,0.3976,0.3674,0.1259,983434394.18,1802991067.56,2504589985.97,2750870395.9888,6518479620.3688,5320334996.5,1595821961.51,17022138399.49,11387052591.1,18539606362.35,-2210272917.53,4241812952.89,41860365590.16,9787592028.32,0.2589,5.5779,0.457,2.4688,0.6123,0.4548,0.6939,1.6442,21.9488,30.0904,69.9096,10.7226,21.9488,0.7057,3.9122,6.1047,0.003,82.0825,23.1405,32.8493,5.154,5.64,5.0496,4.1345,2.7625,3.9179,10.308,8.269,49.0775,1.9638,2.19,31.1569,68.8431,38.0093,40.6641,52.8271,72.7182,27.2818,0.1041,0.9638,0.9238,1.2991,0.7745,1.0891,1.6281,0.0757,146.9921,5.525,2.3534,18354984244.09,27.0241,0.6991,79.5891,3.2907,3.1963,1.7829,25.5378,-33.7852,,-24.8108,1.5339,-1.0333,-0.6783,-2.6,12.7699,-25.2478,-16.7627,26.8854,24.8567,-10.9526,-10.9526,-8.4781,76.4222,32.8679
30,000027.SZ,20150429,20150331,0.1378,0.1378,0.9303,0.9303,1.6323,1.0206,3.1516,1794486.84,362355996.6,675041276.47,0.8345,0.7448,0.436,0.9702,0.1992,0.1688,0.0634,364983378.79,676347157.64,,181904945.2887,96278214.3587,11536842329.1,474023422.42,6164846397.21,2459330010.51,14396412693.29,-2434966153.86,-2964659576.09,27097179747.86,11027240679.32,0.1378,6.8594,0.3927,4.1723,-0.1883,0.2559,0.0688,0.0364,17.1327,27.4554,72.5446,10.8329,17.1327,0.7138,3.8849,6.2342,0.0385,85.1553,18.6881,27.5085,2.0321,2.04,2.022,1.7443,1.0864,1.8159,8.1284,6.9772,46.4756,1.8683,2.1637,31.3943,68.6057,36.8119,22.7509,66.9053,80.9468,19.0532,0.0705,0.8683,0.9975,2.9408,0.7921,2.3352,5.8538,0.0571,157.6948,4.3456,0.9391,16694965399.54,21.2743,0.7138,85.1553,2.0321,2.022,1.0864,42.211,-11.3256,-11.3256,-14.2202,-11.6045,-12.3988,-11.3114,-11.0,-14.223,-18.1589,2.3608,1.7342,2.3614,-13.824,-13.824,-13.824,11.6137,8.3668
31,000027.SZ,20150327,20141231,0.7696,,4.7318,4.7318,1.6323,1.0206,3.0138,80417224.32,1953636274.57,3249889395.93,0.8684,0.7807,0.4679,5.5729,1.1253,0.8828,0.3482,1882091342.59,3486687615.65,5027439066.37,4315724499.083,6713744842.673,5071238325.6,477390784.74,12538173437.93,8618433787.16,13973921353.87,-1881642700.25,3422148666.45,32892758586.18,10663090195.88,0.7696,6.7012,1.207,4.0345,0.6864,1.3192,1.6329,2.5402,18.6798,25.9866,74.0134,9.5998,18.6798,0.743,4.0186,4.8383,0.2715,84.9505,18.0081,27.88,11.955,11.91,11.4824,9.7075,6.5041,9.0497,11.955,9.7075,47.0503,1.8886,2.111,32.291,67.709,36.3512,38.1183,53.8453,79.0343,20.9657,0.2232,0.8886,0.9792,1.4126,0.7726,1.1145,1.6214,0.1764,110.2789,6.5041,5.6631,16291376906.03,23.3277,1.102,88.4395,2.8254,2.4611,1.522,14.084,40.0,,39.0393,42.8425,31.5671,39.9912,34.92,39.0352,28.9727,8.5426,15.1164,8.5433,1.2571,1.2571,-3.3564,-30.1669,8.5433
32,000027.SZ,20141030,20140930,0.5831,0.0,3.5997,3.5997,1.6163,0.9793,2.8686,16840725.54,1524199668.41,2530477883.55,0.8683,0.7764,0.4335,4.4793,0.8955,0.6826,0.2708,1536202848.78,2690546111.3,,895067656.6344,2354963143.0744,8688609747.3,464202732.91,7989012300.07,4673417010.59,13498357740.44,-1734917200.32,-569052132.03,27727743860.24,10170027090.94,0.5831,6.503,1.0476,3.8479,0.4739,1.018,0.3387,0.891,18.5293,26.5973,73.4027,9.3601,18.5293,0.63,3.8021,4.9279,-0.028,83.8533,19.3443,28.2797,9.199,9.68,9.0985,7.6573,5.0172,7.552,12.2653,10.2097,46.4793,1.8684,2.0975,31.0059,68.9941,36.6002,28.8123,61.9858,76.83,23.17,0.2102,0.8684,1.0027,2.1514,0.7875,1.6896,2.8883,0.1615,104.8553,6.6896,4.3858,15931001276.84,23.3518,0.822,84.8857,3.0017,2.9076,1.5164,34.6915,41.8045,-100.0,53.7649,42.2148,39.31,41.8131,40.85,53.7702,31.4185,5.3322,10.4423,5.3323,2.8004,2.8004,-13.7669,-19.3693,7.9095
33,000027.SZ,20140816,20140630,0.391,,2.3321,2.3321,1.7005,0.9793,2.6765,922421.31,1032375905.59,1645520390.05,0.8755,0.7782,0.4281,2.7695,0.575,0.4374,0.1765,1029832003.8,1775500858.94,2604701568.94,1489541996.0931,2858468254.9031,4808916720.22,470351956.19,12008878212.99,8898362073.59,13056163674.24,-1652992424.12,3705641067.02,31158861505.31,9662335023.89,0.391,6.2971,0.6078,3.6558,0.2682,0.6718,0.5636,1.0815,19.5818,26.6966,73.3034,8.8953,19.5818,0.5257,3.4246,4.945,-0.017,83.2922,20.2947,28.8054,6.2699,6.1816,6.2643,5.0851,3.4568,4.7686,12.5398,10.1702,47.4452,1.9028,2.1186,31.9036,68.0964,35.831,38.5408,53.4144,76.8045,23.1955,0.121,0.9028,0.9627,1.3859,0.7552,1.0872,1.4673,0.0929,112.5599,6.9136,2.9594,16229251705.62,24.3155,0.5236,81.2405,3.7318,3.7469,2.0596,11.9782,62.3754,,52.7519,105.9536,54.4149,62.3744,62.69,52.7547,51.01,1.9971,9.1174,1.9987,14.7872,14.7872,15.7292,40.6536,7.5256
34,000027.SZ,20140425,20140331,0.1554,0.1554,1.0795,1.0795,1.7005,0.9793,2.7092,3441730.83,407152846.0,691911095.68,0.8756,0.7717,0.5083,1.366,0.2824,0.2072,0.0841,408766607.64,743668923.4,,-154458951.1421,-373047582.4721,6371485644.52,451401179.47,8347421106.29,4581849528.96,13248777492.86,-1477353210.89,257922661.21,27669254502.12,9748866879.54,0.1554,6.3298,0.4578,3.6886,0.1191,0.2814,-0.0584,-0.1411,16.7028,24.2512,75.7488,8.8892,16.7028,0.5281,3.224,5.1372,-0.0311,85.6729,18.2189,26.0653,2.4849,2.49,2.4641,2.1909,1.404,2.1017,9.9396,8.7636,43.9819,1.7851,2.0542,30.1372,69.8628,38.411,30.1686,60.4632,78.2603,21.7397,0.1019,0.7851,1.1028,2.0042,0.8733,1.5872,2.8916,0.0798,114.3746,5.616,1.2097,15786623590.85,20.9282,0.5281,85.6729,2.4849,2.4641,1.404,42.4073,77.3973,77.3973,527.9835,116.4948,63.8693,77.3338,77.7,528.1141,63.1569,2.5268,3.29,2.5281,13.7132,13.7132,13.7132,83.9921,8.6891
35,000027.SZ,20140328,20131231,0.5498,,4.673,4.673,1.702,0.9793,2.5539,5017677.08,1447969215.56,2630987988.4,0.8546,0.7592,0.5092,7.3575,1.2757,0.9061,0.3757,1424361908.38,2680293455.78,4140484403.0,3426396423.3038,3358597784.2838,4132089546.66,450519402.75,9971444049.39,6220026539.14,13072527414.28,-1670278083.6,1930971910.3,28810896338.06,9338272302.71,0.5498,6.1738,0.8681,3.5332,-0.3374,1.0141,1.2964,1.2708,14.0609,21.3022,78.6978,8.927,14.0609,0.724,4.4068,3.7962,0.0153,88.4674,12.7654,21.7014,9.2295,8.74,9.1976,8.1526,5.2823,7.4049,9.2295,8.1526,43.5835,1.7725,2.0883,29.3904,70.6096,39.1469,34.61,56.6355,78.9111,21.0889,0.1998,0.7725,1.1211,1.6364,0.8982,1.311,2.1017,0.1577,93.1373,5.2823,4.4195,15840379294.07,17.9535,1.4226,91.7371,2.2721,2.2692,1.6423,15.9537,48.6486,,-13.0422,64.1992,37.4112,50.5937,59.82,-13.0403,39.9933,7.5725,3.1963,7.5721,-3.7237,-3.7237,11.1347,-58.8616,7.5721
